date,jobcountry,indeed_job_postings_index,variable,display_name
2020-08-09,US,73.27,total postings,Mechanical Engineering
2020-08-10,US,72.8,total postings,Mechanical Engineering
2020-08-10,US,76.78,new postings,Mechanical Engineering
2020-08-11,US,77.46,new postings,Mechanical Engineering
2020-08-11,US,72.31,total postings,Mechanical Engineering
2020-08-12,US,71.86,total postings,Mechanical Engineering
2020-08-12,US,77.35,new postings,Mechanical Engineering
2020-08-13,US,76.04,new postings,Mechanical Engineering
2020-08-13,US,71.65,total postings,Mechanical Engineering
2020-08-14,US,71.51,total postings,Mechanical Engineering
2020-08-14,US,75.35,new postings,Mechanical Engineering
2020-08-15,US,71.05,total postings,Mechanical Engineering
2020-08-15,US,73.63,new postings,Mechanical Engineering
2020-08-16,US,70.89,total postings,Mechanical Engineering
2020-08-16,US,72.13,new postings,Mechanical Engineering
2020-08-17,US,70.8,total postings,Mechanical Engineering
2020-08-17,US,70.66,new postings,Mechanical Engineering
2020-08-18,US,70.75,total postings,Mechanical Engineering
2020-08-18,US,68.96,new postings,Mechanical Engineering
2020-08-19,US,68.42,new postings,Mechanical Engineering
2020-08-19,US,70.77,total postings,Mechanical Engineering
2020-08-20,US,70.91,total postings,Mechanical Engineering
2020-08-20,US,69.52,new postings,Mechanical Engineering
2020-08-21,US,71.04,total postings,Mechanical Engineering
2020-08-21,US,69.27,new postings,Mechanical Engineering
2020-08-22,US,71.46,total postings,Mechanical Engineering
2020-08-22,US,70.02,new postings,Mechanical Engineering
2020-08-23,US,70.12,new postings,Mechanical Engineering
2020-08-23,US,71.51,total postings,Mechanical Engineering
2020-08-24,US,71.52,total postings,Mechanical Engineering
2020-08-24,US,70.47,new postings,Mechanical Engineering
2020-08-25,US,70.81,new postings,Mechanical Engineering
2020-08-25,US,71.58,total postings,Mechanical Engineering
2020-08-26,US,71.63,total postings,Mechanical Engineering
2020-08-26,US,70.74,new postings,Mechanical Engineering
2020-08-27,US,69.29,new postings,Mechanical Engineering
2020-08-27,US,71.61,total postings,Mechanical Engineering
2020-08-28,US,71.62,total postings,Mechanical Engineering
2020-08-28,US,70.09,new postings,Mechanical Engineering
2020-08-29,US,71.65,total postings,Mechanical Engineering
2020-08-29,US,70.73,new postings,Mechanical Engineering
2020-08-30,US,71.7,total postings,Mechanical Engineering
2020-08-30,US,71.91,new postings,Mechanical Engineering
2020-08-31,US,72.77,new postings,Mechanical Engineering
2020-08-31,US,71.71,total postings,Mechanical Engineering
2020-09-01,US,74.16,new postings,Mechanical Engineering
2020-09-01,US,71.81,total postings,Mechanical Engineering
2020-09-02,US,71.98,total postings,Mechanical Engineering
2020-09-02,US,76.02,new postings,Mechanical Engineering
2020-09-03,US,78.18,new postings,Mechanical Engineering
2020-09-03,US,72.23,total postings,Mechanical Engineering
2020-09-04,US,72.45,total postings,Mechanical Engineering
2020-09-04,US,79.88,new postings,Mechanical Engineering
2020-09-05,US,72.66,total postings,Mechanical Engineering
2020-09-05,US,82.21,new postings,Mechanical Engineering
2020-09-06,US,84.84,new postings,Mechanical Engineering
2020-09-06,US,72.89,total postings,Mechanical Engineering
2020-09-07,US,73.19,total postings,Mechanical Engineering
2020-09-07,US,87.52,new postings,Mechanical Engineering
2020-09-08,US,73.27,total postings,Mechanical Engineering
2020-09-08,US,87.85,new postings,Mechanical Engineering
2020-09-09,US,73.24,total postings,Mechanical Engineering
2020-09-09,US,86.82,new postings,Mechanical Engineering
2020-09-10,US,73.23,total postings,Mechanical Engineering
2020-09-10,US,85.56,new postings,Mechanical Engineering
2020-09-11,US,73.16,total postings,Mechanical Engineering
2020-09-11,US,81.65,new postings,Mechanical Engineering
2020-09-12,US,77.25,new postings,Mechanical Engineering
2020-09-12,US,73.09,total postings,Mechanical Engineering
2020-09-13,US,72.94,total postings,Mechanical Engineering
2020-09-13,US,71.99,new postings,Mechanical Engineering
2020-09-14,US,66.46,new postings,Mechanical Engineering
2020-09-14,US,72.76,total postings,Mechanical Engineering
2020-09-15,US,72.78,total postings,Mechanical Engineering
2020-09-15,US,64.61,new postings,Mechanical Engineering
2020-09-16,US,64.26,new postings,Mechanical Engineering
2020-09-16,US,72.87,total postings,Mechanical Engineering
2020-09-17,US,72.89,total postings,Mechanical Engineering
2020-09-17,US,64.69,new postings,Mechanical Engineering
2020-09-18,US,72.98,total postings,Mechanical Engineering
2020-09-18,US,67.19,new postings,Mechanical Engineering
2020-09-19,US,73.02,total postings,Mechanical Engineering
2020-09-19,US,69.52,new postings,Mechanical Engineering
2020-09-20,US,72.13,new postings,Mechanical Engineering
2020-09-20,US,73.19,total postings,Mechanical Engineering
2020-09-21,US,73.34,total postings,Mechanical Engineering
2020-09-21,US,75.29,new postings,Mechanical Engineering
2020-09-22,US,75.99,new postings,Mechanical Engineering
2020-09-22,US,73.34,total postings,Mechanical Engineering
2020-09-23,US,76.24,new postings,Mechanical Engineering
2020-09-23,US,73.34,total postings,Mechanical Engineering
2020-09-24,US,76.82,new postings,Mechanical Engineering
